,sentence1,sentence2,score,label,label_name,emoji_list,shuffled_sentence2,shuffled_emoji_list,num_emojis,is_repeating_emojis
121,big day,[EM]couple with heart woman man[EM]person with veil[EM],1.0,0,emoji_annotations_text,"[':couple_with_heart_woman_man:', ':person_with_veil:']",[EM]person with veil[EM]couple with heart woman man[EM],"[':person_with_veil:', ':couple_with_heart_woman_man:']",2,False
2956,inadequate staff,[EM]cross mark[EM]person tipping hand[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':person_tipping_hand:']",[EM]person tipping hand[EM]cross mark[EM],"[':person_tipping_hand:', ':cross_mark:']",2,False
2935,inadequate training,[EM]cross mark[EM]teacher[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':teacher:']",[EM]teacher[EM]cross mark[EM],"[':teacher:', ':cross_mark:']",2,False
1227,heavy fog,[EM]fog[EM]face with raised eyebrow[EM],1.0,0,emoji_annotations_text,"[':fog:', ':face_with_raised_eyebrow:']",[EM]face with raised eyebrow[EM]fog[EM],"[':face_with_raised_eyebrow:', ':fog:']",2,False
1960,thick soup,[EM]sweat droplets[EM]bowl with spoon[EM],1.0,0,emoji_annotations_text,"[':sweat_droplets:', ':bowl_with_spoon:']",[EM]bowl with spoon[EM]sweat droplets[EM],"[':bowl_with_spoon:', ':sweat_droplets:']",2,False
2920,inadequate income,[EM]disappointed face[EM]money bag[EM],1.0,0,emoji_annotations_text,"[':disappointed_face:', ':money_bag:']",[EM]money bag[EM]disappointed face[EM],"[':money_bag:', ':disappointed_face:']",2,False
807,far side,[EM]left-right arrow[EM],1.0,0,emoji_annotations_text,[':left-right_arrow:'],[EM]left-right arrow[EM],[':left-right_arrow:'],1,False
1161,common parlance,[EM]speaking head[EM]left-right arrow[EM]speaking head[EM],1.0,0,emoji_annotations_text,"[':speaking_head:', ':left-right_arrow:', ':speaking_head:']",[EM]left-right arrow[EM]speaking head[EM]speaking head[EM],"[':left-right_arrow:', ':speaking_head:', ':speaking_head:']",3,False
790,far journey,[EM]sleepy face[EM]world map[EM],1.0,0,emoji_annotations_text,"[':sleepy_face:', ':world_map:']",[EM]world map[EM]sleepy face[EM],"[':world_map:', ':sleepy_face:']",2,False
1929,thin air,[EM]pinching hand[EM]straight ruler[EM]dashing away[EM],1.0,0,emoji_annotations_text,"[':pinching_hand:', ':straight_ruler:', ':dashing_away:']",[EM]straight ruler[EM]pinching hand[EM]dashing away[EM],"[':straight_ruler:', ':pinching_hand:', ':dashing_away:']",3,False
2969,idyllic life,[EM]woman in steamy room[EM]man getting massage[EM]man in steamy room[EM]smiling face with halo[EM],1.0,0,emoji_annotations_text,"[':woman_in_steamy_room:', ':man_getting_massage:', ':man_in_steamy_room:', ':smiling_face_with_halo:']",[EM]man getting massage[EM]woman in steamy room[EM]man in steamy room[EM]smiling face with halo[EM],"[':man_getting_massage:', ':woman_in_steamy_room:', ':man_in_steamy_room:', ':smiling_face_with_halo:']",4,False
3550,fresh lettuce,[EM]woman farmer[EM]leafy green[EM],1.0,0,emoji_annotations_text,"[':woman_farmer:', ':leafy_green:']",[EM]leafy green[EM]woman farmer[EM],"[':leafy_green:', ':woman_farmer:']",2,False
2564,deep concentration,[EM]face with crossed-out eyes[EM]face with crossed-out eyes[EM]face with crossed-out eyes[EM],1.0,0,emoji_annotations_text,"[':face_with_crossed-out_eyes:', ':face_with_crossed-out_eyes:', ':face_with_crossed-out_eyes:']",[EM]face with crossed-out eyes[EM]face with crossed-out eyes[EM]face with crossed-out eyes[EM],"[':face_with_crossed-out_eyes:', ':face_with_crossed-out_eyes:', ':face_with_crossed-out_eyes:']",3,True
3071,ineffectual ruler,[EM]prince[EM]crown[EM]chart decreasing[EM]thumbs down[EM],1.0,0,emoji_annotations_text,"[':prince:', ':crown:', ':chart_decreasing:', ':thumbs_down:']",[EM]crown[EM]prince[EM]chart decreasing[EM]thumbs down[EM],"[':crown:', ':prince:', ':chart_decreasing:', ':thumbs_down:']",4,False
640,short hair,[EM]woman red hair[EM]woman curly hair[EM]person curly hair[EM],1.0,0,emoji_annotations_text,"[':woman_red_hair:', ':woman_curly_hair:', ':person_curly_hair:']",[EM]woman curly hair[EM]woman red hair[EM]person curly hair[EM],"[':woman_curly_hair:', ':woman_red_hair:', ':person_curly_hair:']",3,False
1325,little boy,[EM]boy light skin tone[EM],1.0,0,emoji_annotations_text,[':boy_light_skin_tone:'],[EM]boy light skin tone[EM],[':boy_light_skin_tone:'],1,False
2836,cool drink,[EM]ice[EM]tropical drink[EM]beer mug[EM],1.0,0,emoji_annotations_text,"[':ice:', ':tropical_drink:', ':beer_mug:']",[EM]tropical drink[EM]ice[EM]beer mug[EM],"[':tropical_drink:', ':ice:', ':beer_mug:']",3,False
3226,internal mechanism,[EM]wheel of dharma[EM],1.0,0,emoji_annotations_text,[':wheel_of_dharma:'],[EM]wheel of dharma[EM],[':wheel_of_dharma:'],1,False
2777,high opinion,[EM]red exclamation mark[EM]double exclamation mark[EM],1.0,0,emoji_annotations_text,"[':red_exclamation_mark:', ':double_exclamation_mark:']",[EM]double exclamation mark[EM]red exclamation mark[EM],"[':double_exclamation_mark:', ':red_exclamation_mark:']",2,False
3173,constant pain,[EM]infinity[EM]broken heart[EM],1.0,0,emoji_annotations_text,"[':infinity:', ':broken_heart:']",[EM]broken heart[EM]infinity[EM],"[':broken_heart:', ':infinity:']",2,False
1211,heavy load,[EM]collision[EM]person lifting weights[EM],1.0,0,emoji_annotations_text,"[':collision:', ':person_lifting_weights:']",[EM]person lifting weights[EM]collision[EM],"[':person_lifting_weights:', ':collision:']",2,False
514,right decision,[EM]check mark[EM]light bulb[EM]woman[EM]thumbs up[EM],1.0,0,emoji_annotations_text,"[':check_mark:', ':light_bulb:', ':woman:', ':thumbs_up:']",[EM]light bulb[EM]check mark[EM]woman[EM]thumbs up[EM],"[':light_bulb:', ':check_mark:', ':woman:', ':thumbs_up:']",4,False
1306,full life,[EM]party popper[EM]smiling face with smiling eyes[EM]relieved face[EM]smiling face with open hands[EM]partying face[EM]star-struck[EM],1.0,0,emoji_annotations_text,"[':party_popper:', ':smiling_face_with_smiling_eyes:', ':relieved_face:', ':smiling_face_with_open_hands:', ':partying_face:', ':star-struck:']",[EM]smiling face with smiling eyes[EM]party popper[EM]relieved face[EM]smiling face with open hands[EM]partying face[EM]star-struck[EM],"[':smiling_face_with_smiling_eyes:', ':party_popper:', ':relieved_face:', ':smiling_face_with_open_hands:', ':partying_face:', ':star-struck:']",6,False
3055,domestic animal,[EM]house[EM]dog[EM],1.0,0,emoji_annotations_text,"[':house:', ':dog:']",[EM]dog[EM]house[EM],"[':dog:', ':house:']",2,False
428,dark corner,[EM]new moon[EM]school[EM]shushing face[EM]Japanese secret button[EM],1.0,0,emoji_annotations_text,"[':new_moon:', ':school:', ':shushing_face:', ':Japanese_secret_button:']",[EM]school[EM]new moon[EM]shushing face[EM]Japanese secret button[EM],"[':school:', ':new_moon:', ':shushing_face:', ':Japanese_secret_button:']",4,False
1839,critical element,[EM]fire[EM]droplet[EM]snowflake[EM]high voltage[EM]dragon[EM],1.0,0,emoji_annotations_text,"[':fire:', ':droplet:', ':snowflake:', ':high_voltage:', ':dragon:']",[EM]droplet[EM]fire[EM]snowflake[EM]high voltage[EM]dragon[EM],"[':droplet:', ':fire:', ':snowflake:', ':high_voltage:', ':dragon:']",5,False
1087,common nuisance,[EM]palms up together[EM]man gesturing NO[EM],1.0,0,emoji_annotations_text,"[':palms_up_together:', ':man_gesturing_NO:']",[EM]man gesturing NO[EM]palms up together[EM],"[':man_gesturing_NO:', ':palms_up_together:']",2,False
3515,fresh bread,[EM]NEW button[EM]bread[EM],1.0,0,emoji_annotations_text,"[':NEW_button:', ':bread:']",[EM]bread[EM]NEW button[EM],"[':bread:', ':NEW_button:']",2,False
171,hot stove,[EM]hot springs[EM]cooking[EM],1.0,0,emoji_annotations_text,"[':hot_springs:', ':cooking:']",[EM]cooking[EM]hot springs[EM],"[':cooking:', ':hot_springs:']",2,False
3433,exotic cuisine,[EM]exploding head[EM]mouth[EM]cup with straw[EM]bread[EM],1.0,0,emoji_annotations_text,"[':exploding_head:', ':mouth:', ':cup_with_straw:', ':bread:']",[EM]mouth[EM]exploding head[EM]cup with straw[EM]bread[EM],"[':mouth:', ':exploding_head:', ':cup_with_straw:', ':bread:']",4,False
1652,low cloud,[EM]red triangle pointed down[EM]cloud[EM],1.0,0,emoji_annotations_text,"[':red_triangle_pointed_down:', ':cloud:']",[EM]cloud[EM]red triangle pointed down[EM],"[':cloud:', ':red_triangle_pointed_down:']",2,False
2838,cool drink,[EM]ice[EM]cocktail glass[EM],1.0,0,emoji_annotations_text,"[':ice:', ':cocktail_glass:']",[EM]cocktail glass[EM]ice[EM],"[':cocktail_glass:', ':ice:']",2,False
2165,warm support,[EM]people hugging[EM]smiling face with open hands[EM],1.0,0,emoji_annotations_text,"[':people_hugging:', ':smiling_face_with_open_hands:']",[EM]smiling face with open hands[EM]people hugging[EM],"[':smiling_face_with_open_hands:', ':people_hugging:']",2,False
848,average people,[EM]girl[EM]child[EM]boy[EM],1.0,0,emoji_annotations_text,"[':girl:', ':child:', ':boy:']",[EM]child[EM]girl[EM]boy[EM],"[':child:', ':girl:', ':boy:']",3,False
228,hot temper,[EM]pouting face[EM]face with symbols on mouth[EM],1.0,0,emoji_annotations_text,"[':pouting_face:', ':face_with_symbols_on_mouth:']",[EM]face with symbols on mouth[EM]pouting face[EM],"[':face_with_symbols_on_mouth:', ':pouting_face:']",2,False
3260,dry land,[EM]desert[EM]desert island[EM],1.0,0,emoji_annotations_text,"[':desert:', ':desert_island:']",[EM]desert island[EM]desert[EM],"[':desert_island:', ':desert:']",2,False
3212,internal sense,[EM]backhand index pointing right[EM]eyes[EM]backhand index pointing left[EM],1.0,0,emoji_annotations_text,"[':backhand_index_pointing_right:', ':eyes:', ':backhand_index_pointing_left:']",[EM]eyes[EM]backhand index pointing right[EM]backhand index pointing left[EM],"[':eyes:', ':backhand_index_pointing_right:', ':backhand_index_pointing_left:']",3,False
3095,ineffectual therapy,[EM]pill[EM]woman gesturing NO[EM],1.0,0,emoji_annotations_text,"[':pill:', ':woman_gesturing_NO:']",[EM]woman gesturing NO[EM]pill[EM],"[':woman_gesturing_NO:', ':pill:']",2,False
3245,dry paint,[EM]tornado[EM]artist palette[EM],1.0,0,emoji_annotations_text,"[':tornado:', ':artist_palette:']",[EM]artist palette[EM]tornado[EM],"[':artist_palette:', ':tornado:']",2,False
3624,sound thrashing,[EM]speaking head[EM]wastebasket[EM],1.0,0,emoji_annotations_text,"[':speaking_head:', ':wastebasket:']",[EM]wastebasket[EM]speaking head[EM],"[':wastebasket:', ':speaking_head:']",2,False
1945,thin line,[EM]pinching hand[EM]pen[EM],1.0,0,emoji_annotations_text,"[':pinching_hand:', ':pen:']",[EM]pen[EM]pinching hand[EM],"[':pen:', ':pinching_hand:']",2,False
1992,thick cream,[EM]ice cream[EM]soft ice cream[EM],1.0,0,emoji_annotations_text,"[':ice_cream:', ':soft_ice_cream:']",[EM]soft ice cream[EM]ice cream[EM],"[':soft_ice_cream:', ':ice_cream:']",2,False
2620,high price,[EM]heavy dollar sign[EM]exploding head[EM]backhand index pointing up[EM],1.0,0,emoji_annotations_text,"[':heavy_dollar_sign:', ':exploding_head:', ':backhand_index_pointing_up:']",[EM]exploding head[EM]heavy dollar sign[EM]backhand index pointing up[EM],"[':exploding_head:', ':heavy_dollar_sign:', ':backhand_index_pointing_up:']",3,False
680,short supply,[EM]hut[EM]cross mark[EM],1.0,0,emoji_annotations_text,"[':hut:', ':cross_mark:']",[EM]cross mark[EM]hut[EM],"[':cross_mark:', ':hut:']",2,False
1593,low hill,[EM]down arrow[EM]snow-capped mountain[EM]snow-capped mountain[EM],1.0,0,emoji_annotations_text,"[':down_arrow:', ':snow-capped_mountain:', ':snow-capped_mountain:']",[EM]snow-capped mountain[EM]down arrow[EM]snow-capped mountain[EM],"[':snow-capped_mountain:', ':down_arrow:', ':snow-capped_mountain:']",3,False
2425,clear water,[EM]droplet[EM]droplet[EM]sparkles[EM],1.0,0,emoji_annotations_text,"[':droplet:', ':droplet:', ':sparkles:']",[EM]droplet[EM]droplet[EM]sparkles[EM],"[':droplet:', ':droplet:', ':sparkles:']",3,False
2677,high building,[EM]Tokyo tower[EM]castle[EM]Japanese castle[EM],1.0,0,emoji_annotations_text,"[':Tokyo_tower:', ':castle:', ':Japanese_castle:']",[EM]castle[EM]Tokyo tower[EM]Japanese castle[EM],"[':castle:', ':Tokyo_tower:', ':Japanese_castle:']",3,False
1443,remarkable sight,[EM]eyes[EM]moon viewing ceremony[EM],1.0,0,emoji_annotations_text,"[':eyes:', ':moon_viewing_ceremony:']",[EM]moon viewing ceremony[EM]eyes[EM],"[':moon_viewing_ceremony:', ':eyes:']",2,False
2833,cool drink,[EM]ice[EM]tumbler glass[EM],1.0,0,emoji_annotations_text,"[':ice:', ':tumbler_glass:']",[EM]tumbler glass[EM]ice[EM],"[':tumbler_glass:', ':ice:']",2,False
1291,full glass,[EM]potable water[EM]check mark button[EM],1.0,0,emoji_annotations_text,"[':potable_water:', ':check_mark_button:']",[EM]check mark button[EM]potable water[EM],"[':check_mark_button:', ':potable_water:']",2,False
2717,high temperature,[EM]hot face[EM]hot springs[EM]sun[EM]bed[EM],1.0,0,emoji_annotations_text,"[':hot_face:', ':hot_springs:', ':sun:', ':bed:']",[EM]hot springs[EM]hot face[EM]sun[EM]bed[EM],"[':hot_springs:', ':hot_face:', ':sun:', ':bed:']",4,False
1138,common man,[EM]person standing[EM]person standing[EM]person shrugging[EM],1.0,0,emoji_annotations_text,"[':person_standing:', ':person_standing:', ':person_shrugging:']",[EM]person standing[EM]person standing[EM]person shrugging[EM],"[':person_standing:', ':person_standing:', ':person_shrugging:']",3,False
2597,deep breath,[EM]face with open mouth[EM]lungs[EM],1.0,0,emoji_annotations_text,"[':face_with_open_mouth:', ':lungs:']",[EM]lungs[EM]face with open mouth[EM],"[':lungs:', ':face_with_open_mouth:']",2,False
3625,sound thrashing,[EM]speaker high volume[EM]boxing glove[EM],1.0,0,emoji_annotations_text,"[':speaker_high_volume:', ':boxing_glove:']",[EM]boxing glove[EM]speaker high volume[EM],"[':boxing_glove:', ':speaker_high_volume:']",2,False
2501,deep sigh,[EM]face with steam from nose[EM]wind face[EM],1.0,0,emoji_annotations_text,"[':face_with_steam_from_nose:', ':wind_face:']",[EM]wind face[EM]face with steam from nose[EM],"[':wind_face:', ':face_with_steam_from_nose:']",2,False
2444,clear-cut evidence,[EM]magnifying glass tilted left[EM]man detective[EM]party popper[EM],1.0,0,emoji_annotations_text,"[':magnifying_glass_tilted_left:', ':man_detective:', ':party_popper:']",[EM]man detective[EM]magnifying glass tilted left[EM]party popper[EM],"[':man_detective:', ':magnifying_glass_tilted_left:', ':party_popper:']",3,False
1858,immediate reply,[EM]SOON arrow[EM]incoming envelope[EM],1.0,0,emoji_annotations_text,"[':SOON_arrow:', ':incoming_envelope:']",[EM]incoming envelope[EM]SOON arrow[EM],"[':incoming_envelope:', ':SOON_arrow:']",2,False
3431,exotic cuisine,[EM]smiling face with horns[EM]stuffed flatbread[EM],1.0,0,emoji_annotations_text,"[':smiling_face_with_horns:', ':stuffed_flatbread:']",[EM]stuffed flatbread[EM]smiling face with horns[EM],"[':stuffed_flatbread:', ':smiling_face_with_horns:']",2,False
3516,fresh bread,[EM]sparkles[EM]bread[EM],1.0,0,emoji_annotations_text,"[':sparkles:', ':bread:']",[EM]bread[EM]sparkles[EM],"[':bread:', ':sparkles:']",2,False
1357,little house,[EM]framed picture[EM]house with garden[EM],1.0,0,emoji_annotations_text,"[':framed_picture:', ':house_with_garden:']",[EM]house with garden[EM]framed picture[EM],"[':house_with_garden:', ':framed_picture:']",2,False
1260,full auditorium,[EM]fuel pump[EM]school[EM],1.0,0,emoji_annotations_text,"[':fuel_pump:', ':school:']",[EM]school[EM]fuel pump[EM],"[':school:', ':fuel_pump:']",2,False
3429,exotic cuisine,[EM]alien[EM]shallow pan of food[EM],1.0,0,emoji_annotations_text,"[':alien:', ':shallow_pan_of_food:']",[EM]shallow pan of food[EM]alien[EM],"[':shallow_pan_of_food:', ':alien:']",2,False
2410,clear glass,[EM]glasses[EM]magnifying glass tilted left[EM]sparkles[EM]sparkles[EM],1.0,0,emoji_annotations_text,"[':glasses:', ':magnifying_glass_tilted_left:', ':sparkles:', ':sparkles:']",[EM]magnifying glass tilted left[EM]glasses[EM]sparkles[EM]sparkles[EM],"[':magnifying_glass_tilted_left:', ':glasses:', ':sparkles:', ':sparkles:']",4,False
2840,cool drink,[EM]dashing away[EM]cup with straw[EM],1.0,0,emoji_annotations_text,"[':dashing_away:', ':cup_with_straw:']",[EM]cup with straw[EM]dashing away[EM],"[':cup_with_straw:', ':dashing_away:']",2,False
3553,fresh lettuce,[EM]man farmer[EM]leafy green[EM],1.0,0,emoji_annotations_text,"[':man_farmer:', ':leafy_green:']",[EM]leafy green[EM]man farmer[EM],"[':leafy_green:', ':man_farmer:']",2,False
2921,inadequate income,[EM]money with wings[EM],1.0,0,emoji_annotations_text,[':money_with_wings:'],[EM]money with wings[EM],[':money_with_wings:'],1,False
719,short flight,[EM]airplane departure[EM]airplane arrival[EM],1.0,0,emoji_annotations_text,"[':airplane_departure:', ':airplane_arrival:']",[EM]airplane arrival[EM]airplane departure[EM],"[':airplane_arrival:', ':airplane_departure:']",2,False
553,right man,[EM]woman[EM]smiling face with heart-eyes[EM]man[EM]check mark[EM],1.0,0,emoji_annotations_text,"[':woman:', ':smiling_face_with_heart-eyes:', ':man:', ':check_mark:']",[EM]smiling face with heart-eyes[EM]woman[EM]man[EM]check mark[EM],"[':smiling_face_with_heart-eyes:', ':woman:', ':man:', ':check_mark:']",4,False
1667,low ceiling,[EM]down arrow[EM]TOP arrow[EM],1.0,0,emoji_annotations_text,"[':down_arrow:', ':TOP_arrow:']",[EM]TOP arrow[EM]down arrow[EM],"[':TOP_arrow:', ':down_arrow:']",2,False
714,short flight,[EM]hourglass not done[EM]airplane[EM],1.0,0,emoji_annotations_text,"[':hourglass_not_done:', ':airplane:']",[EM]airplane[EM]hourglass not done[EM],"[':airplane:', ':hourglass_not_done:']",2,False
2660,high hope,[EM]folded hands[EM]relieved face[EM]backhand index pointing up[EM],1.0,0,emoji_annotations_text,"[':folded_hands:', ':relieved_face:', ':backhand_index_pointing_up:']",[EM]relieved face[EM]folded hands[EM]backhand index pointing up[EM],"[':relieved_face:', ':folded_hands:', ':backhand_index_pointing_up:']",3,False
1794,critical stage,[EM]chart increasing[EM]chart decreasing[EM]red exclamation mark[EM]red exclamation mark[EM],1.0,0,emoji_annotations_text,"[':chart_increasing:', ':chart_decreasing:', ':red_exclamation_mark:', ':red_exclamation_mark:']",[EM]chart decreasing[EM]chart increasing[EM]red exclamation mark[EM]red exclamation mark[EM],"[':chart_decreasing:', ':chart_increasing:', ':red_exclamation_mark:', ':red_exclamation_mark:']",4,False
1495,dull sky,[EM]cloud with lightning[EM]fog[EM],1.0,0,emoji_annotations_text,"[':cloud_with_lightning:', ':fog:']",[EM]fog[EM]cloud with lightning[EM],"[':fog:', ':cloud_with_lightning:']",2,False
1804,critical temperature,[EM]thermometer[EM]warning[EM],1.0,0,emoji_annotations_text,"[':thermometer:', ':warning:']",[EM]warning[EM]thermometer[EM],"[':warning:', ':thermometer:']",2,False
2942,inadequate training,[EM]red triangle pointed down[EM]woman raising hand light skin tone[EM]Japanese post office[EM],1.0,0,emoji_annotations_text,"[':red_triangle_pointed_down:', ':woman_raising_hand_light_skin_tone:', ':Japanese_post_office:']",[EM]woman raising hand light skin tone[EM]red triangle pointed down[EM]Japanese post office[EM],"[':woman_raising_hand_light_skin_tone:', ':red_triangle_pointed_down:', ':Japanese_post_office:']",3,False
1388,ample supply,[EM]family woman woman girl girl[EM]family man man girl girl[EM]family man woman girl girl[EM]chart increasing[EM],1.0,0,emoji_annotations_text,"[':family_woman_woman_girl_girl:', ':family_man_man_girl_girl:', ':family_man_woman_girl_girl:', ':chart_increasing:']",[EM]family man man girl girl[EM]family woman woman girl girl[EM]family man woman girl girl[EM]chart increasing[EM],"[':family_man_man_girl_girl:', ':family_woman_woman_girl_girl:', ':family_man_woman_girl_girl:', ':chart_increasing:']",4,False
387,dark glass,[EM]black circle[EM]glass of milk[EM],1.0,0,emoji_annotations_text,"[':black_circle:', ':glass_of_milk:']",[EM]glass of milk[EM]black circle[EM],"[':glass_of_milk:', ':black_circle:']",2,False
2080,wrong way,[EM]man gesturing NO[EM]world map[EM]compass[EM],1.0,0,emoji_annotations_text,"[':man_gesturing_NO:', ':world_map:', ':compass:']",[EM]world map[EM]man gesturing NO[EM]compass[EM],"[':world_map:', ':man_gesturing_NO:', ':compass:']",3,False
3248,dry paint,[EM]hot springs[EM]paintbrush[EM],1.0,0,emoji_annotations_text,"[':hot_springs:', ':paintbrush:']",[EM]paintbrush[EM]hot springs[EM],"[':paintbrush:', ':hot_springs:']",2,False
1084,common nuisance,[EM]unamused face[EM]unamused face[EM],1.0,0,emoji_annotations_text,"[':unamused_face:', ':unamused_face:']",[EM]unamused face[EM]unamused face[EM],"[':unamused_face:', ':unamused_face:']",2,True
176,hot stove,[EM]fire[EM]hot springs[EM],1.0,0,emoji_annotations_text,"[':fire:', ':hot_springs:']",[EM]hot springs[EM]fire[EM],"[':hot_springs:', ':fire:']",2,False
1975,thick smoke,[EM]dashing away[EM]dashing away[EM]dashing away[EM]face with steam from nose[EM]volcano[EM]cigarette[EM]face with steam from nose[EM],1.0,0,emoji_annotations_text,"[':dashing_away:', ':dashing_away:', ':dashing_away:', ':face_with_steam_from_nose:', ':volcano:', ':cigarette:', ':face_with_steam_from_nose:']",[EM]dashing away[EM]dashing away[EM]dashing away[EM]face with steam from nose[EM]volcano[EM]cigarette[EM]face with steam from nose[EM],"[':dashing_away:', ':dashing_away:', ':dashing_away:', ':face_with_steam_from_nose:', ':volcano:', ':cigarette:', ':face_with_steam_from_nose:']",7,False
2580,deep sleep,[EM]sleeping face[EM]sleepy face[EM]person in bed[EM],1.0,0,emoji_annotations_text,"[':sleeping_face:', ':sleepy_face:', ':person_in_bed:']",[EM]sleepy face[EM]sleeping face[EM]person in bed[EM],"[':sleepy_face:', ':sleeping_face:', ':person_in_bed:']",3,False
3469,delicate wing,[EM]thinking face[EM]dove[EM],1.0,0,emoji_annotations_text,"[':thinking_face:', ':dove:']",[EM]dove[EM]thinking face[EM],"[':dove:', ':thinking_face:']",2,False
809,far side,[EM]up-right arrow[EM]up-right arrow[EM],1.0,0,emoji_annotations_text,"[':up-right_arrow:', ':up-right_arrow:']",[EM]up-right arrow[EM]up-right arrow[EM],"[':up-right_arrow:', ':up-right_arrow:']",2,True
3629,sound thrashing,[EM]ear[EM]wastebasket[EM],1.0,0,emoji_annotations_text,"[':ear:', ':wastebasket:']",[EM]wastebasket[EM]ear[EM],"[':wastebasket:', ':ear:']",2,False
2113,wrong information,[EM]cross mark[EM]thought balloon[EM]red question mark[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':thought_balloon:', ':red_question_mark:']",[EM]thought balloon[EM]cross mark[EM]red question mark[EM],"[':thought_balloon:', ':cross_mark:', ':red_question_mark:']",3,False
582,right thing,[EM]check mark[EM]thumbs up[EM],1.0,0,emoji_annotations_text,"[':check_mark:', ':thumbs_up:']",[EM]thumbs up[EM]check mark[EM],"[':thumbs_up:', ':check_mark:']",2,False
624,short ration,[EM]pinching hand[EM]potato[EM],1.0,0,emoji_annotations_text,"[':pinching_hand:', ':potato:']",[EM]potato[EM]pinching hand[EM],"[':potato:', ':pinching_hand:']",2,False
3621,sound thrashing,[EM]face with spiral eyes[EM],1.0,0,emoji_annotations_text,[':face_with_spiral_eyes:'],[EM]face with spiral eyes[EM],[':face_with_spiral_eyes:'],1,False
794,far journey,[EM]world map[EM]telescope[EM],1.0,0,emoji_annotations_text,"[':world_map:', ':telescope:']",[EM]telescope[EM]world map[EM],"[':telescope:', ':world_map:']",2,False
108,big tipper,[EM]money with wings[EM]money with wings[EM]money with wings[EM],1.0,0,emoji_annotations_text,"[':money_with_wings:', ':money_with_wings:', ':money_with_wings:']",[EM]money with wings[EM]money with wings[EM]money with wings[EM],"[':money_with_wings:', ':money_with_wings:', ':money_with_wings:']",3,True
2531,deep voice,[EM]speaking head[EM]man white hair[EM],1.0,0,emoji_annotations_text,"[':speaking_head:', ':man_white_hair:']",[EM]man white hair[EM]speaking head[EM],"[':man_white_hair:', ':speaking_head:']",2,False
2773,high opinion,[EM]speaking head[EM]hundred points[EM],1.0,0,emoji_annotations_text,"[':speaking_head:', ':hundred_points:']",[EM]hundred points[EM]speaking head[EM],"[':hundred_points:', ':speaking_head:']",2,False
2146,wrong time,[EM]woman gesturing NO[EM]mantelpiece clock[EM],1.0,0,emoji_annotations_text,"[':woman_gesturing_NO:', ':mantelpiece_clock:']",[EM]mantelpiece clock[EM]woman gesturing NO[EM],"[':mantelpiece_clock:', ':woman_gesturing_NO:']",2,False
3241,dry paint,[EM]cross mark[EM]sweat droplets[EM]artist palette[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':sweat_droplets:', ':artist_palette:']",[EM]sweat droplets[EM]cross mark[EM]artist palette[EM],"[':sweat_droplets:', ':cross_mark:', ':artist_palette:']",3,False
1494,dull sky,[EM]black small square[EM]cloud with lightning and rain[EM],1.0,0,emoji_annotations_text,"[':black_small_square:', ':cloud_with_lightning_and_rain:']",[EM]cloud with lightning and rain[EM]black small square[EM],"[':cloud_with_lightning_and_rain:', ':black_small_square:']",2,False
3417,foreign city,[EM]luggage[EM]British Indian Ocean Territory[EM],1.0,0,emoji_annotations_text,"[':luggage:', ':British_Indian_Ocean_Territory:']",[EM]British Indian Ocean Territory[EM]luggage[EM],"[':British_Indian_Ocean_Territory:', ':luggage:']",2,False
1976,thick smoke,[EM]dashing away[EM]eye[EM]cross mark[EM],1.0,0,emoji_annotations_text,"[':dashing_away:', ':eye:', ':cross_mark:']",[EM]eye[EM]dashing away[EM]cross mark[EM],"[':eye:', ':dashing_away:', ':cross_mark:']",3,False
484,right hand,[EM]backhand index pointing right[EM]waving hand[EM],1.0,0,emoji_annotations_text,"[':backhand_index_pointing_right:', ':waving_hand:']",[EM]waving hand[EM]backhand index pointing right[EM],"[':waving_hand:', ':backhand_index_pointing_right:']",2,False
239,hot argument,[EM]person gesturing NO[EM]man gesturing NO[EM]face with steam from nose[EM]right anger bubble[EM],1.0,0,emoji_annotations_text,"[':person_gesturing_NO:', ':man_gesturing_NO:', ':face_with_steam_from_nose:', ':right_anger_bubble:']",[EM]man gesturing NO[EM]person gesturing NO[EM]face with steam from nose[EM]right anger bubble[EM],"[':man_gesturing_NO:', ':person_gesturing_NO:', ':face_with_steam_from_nose:', ':right_anger_bubble:']",4,False
2905,cool breeze,[EM]COOL button[EM]leaf fluttering in wind[EM],1.0,0,emoji_annotations_text,"[':COOL_button:', ':leaf_fluttering_in_wind:']",[EM]leaf fluttering in wind[EM]COOL button[EM],"[':leaf_fluttering_in_wind:', ':COOL_button:']",2,False
1160,common parlance,[EM]clapping hands[EM]boy[EM]person curly hair[EM],1.0,0,emoji_annotations_text,"[':clapping_hands:', ':boy:', ':person_curly_hair:']",[EM]boy[EM]clapping hands[EM]person curly hair[EM],"[':boy:', ':clapping_hands:', ':person_curly_hair:']",3,False
3608,sound approach,[EM]speaker low volume[EM]right arrow[EM]right arrow curving down[EM],1.0,0,emoji_annotations_text,"[':speaker_low_volume:', ':right_arrow:', ':right_arrow_curving_down:']",[EM]right arrow[EM]speaker low volume[EM]right arrow curving down[EM],"[':right_arrow:', ':speaker_low_volume:', ':right_arrow_curving_down:']",3,False
