,sentence1,sentence2,score,label,label_name,emoji_list
2322,high forehead,[EM]up-right arrow[EM]person facepalming[EM],1.0,0,emoji_annotations_text,"[':up-right_arrow:', ':person_facepalming:']"
1441,low hill,[EM]down arrow[EM]national park[EM],1.0,0,emoji_annotations_text,"[':down_arrow:', ':national_park:']"
1601,critical stage,[EM]smiling cat with heart-eyes[EM],1.0,0,emoji_annotations_text,[':smiling_cat_with_heart-eyes:']
2430,high risk,[EM]up-right arrow[EM]face screaming in fear[EM],1.0,0,emoji_annotations_text,"[':up-right_arrow:', ':face_screaming_in_fear:']"
2466,high river,[EM]up-right arrow[EM]national park[EM],1.0,0,emoji_annotations_text,"[':up-right_arrow:', ':national_park:']"
2432,high risk,[EM]warning[EM]warning[EM]warning[EM],1.0,0,emoji_annotations_text,"[':warning:', ':warning:', ':warning:']"
570,right road,[EM]check mark button[EM]motorway[EM],1.0,0,emoji_annotations_text,"[':check_mark_button:', ':motorway:']"
1560,low furniture,[EM]down arrow[EM]chair[EM],1.0,0,emoji_annotations_text,"[':down_arrow:', ':chair:']"
689,short flight,[EM]hourglass done[EM]airplane arrival[EM],1.0,0,emoji_annotations_text,"[':hourglass_done:', ':airplane_arrival:']"
1058,common brand,[EM]bubble tea[EM]cup with straw[EM],1.0,0,emoji_annotations_text,"[':bubble_tea:', ':cup_with_straw:']"
285,hot forehead,[EM]face with thermometer[EM],1.0,0,emoji_annotations_text,[':face_with_thermometer:']
2977,exotic cuisine,[EM]star-struck[EM]fork and knife with plate[EM],1.0,0,emoji_annotations_text,"[':star-struck:', ':fork_and_knife_with_plate:']"
2037,clear indication,[EM]eye[EM],1.0,0,emoji_annotations_text,[':eye:']
1663,immediate influence,[EM]alarm clock[EM]astonished face[EM]astonished face[EM],1.0,0,emoji_annotations_text,"[':alarm_clock:', ':astonished_face:', ':astonished_face:']"
3109,sound approach,[EM]studio microphone[EM]ear with hearing aid[EM],1.0,0,emoji_annotations_text,"[':studio_microphone:', ':ear_with_hearing_aid:']"
2935,foreign accent,[EM]cowboy hat face[EM]shushing face[EM],1.0,0,emoji_annotations_text,"[':cowboy_hat_face:', ':shushing_face:']"
1375,dull silver,[EM]waxing crescent moon[EM]white large square[EM],1.0,0,emoji_annotations_text,"[':waxing_crescent_moon:', ':white_large_square:']"
2712,ineffectual therapy,[EM]man health worker[EM]speech balloon[EM]loudly crying face[EM]kitchen knife[EM]drop of blood[EM],1.0,0,emoji_annotations_text,"[':man_health_worker:', ':speech_balloon:', ':loudly_crying_face:', ':kitchen_knife:', ':drop_of_blood:']"
1232,little house,[EM]house with garden[EM],1.0,0,emoji_annotations_text,[':house_with_garden:']
2144,clear water,[EM]sweat droplets[EM]droplet[EM],1.0,0,emoji_annotations_text,"[':sweat_droplets:', ':droplet:']"
1859,wrong information,[EM]cross mark[EM]information[EM],1.0,0,emoji_annotations_text,"[':cross_mark:', ':information:']"
2791,internal organ,[EM]brain[EM]anatomical heart[EM]lungs[EM],1.0,0,emoji_annotations_text,"[':brain:', ':anatomical_heart:', ':lungs:']"
273,hot argument,[EM]collision[EM]collision[EM]collision[EM],1.0,0,emoji_annotations_text,"[':collision:', ':collision:', ':collision:']"
272,hot argument,[EM]face with symbols on mouth[EM]face with symbols on mouth[EM],1.0,0,emoji_annotations_text,"[':face_with_symbols_on_mouth:', ':face_with_symbols_on_mouth:']"
2468,high river,[EM]national park[EM],1.0,0,emoji_annotations_text,[':national_park:']
829,average size,[EM]left-right arrow[EM]white small square[EM]white medium-small square[EM]white medium square[EM],1.0,0,emoji_annotations_text,"[':left-right_arrow:', ':white_small_square:', ':white_medium-small_square:', ':white_medium_square:']"
2534,cool reception,[EM]smiling face with sunglasses[EM]busts in silhouette[EM]woman technologist[EM],1.0,0,emoji_annotations_text,"[':smiling_face_with_sunglasses:', ':busts_in_silhouette:', ':woman_technologist:']"
2921,effective entrance,[EM]hundred points[EM]door[EM],1.0,0,emoji_annotations_text,"[':hundred_points:', ':door:']"
1718,thin line,[EM]wavy dash[EM],1.0,0,emoji_annotations_text,[':wavy_dash:']
2018,clear complexion,[EM]smiling face with hearts[EM]smiling face with smiling eyes[EM],1.0,0,emoji_annotations_text,"[':smiling_face_with_hearts:', ':smiling_face_with_smiling_eyes:']"
832,average size,[EM]magnifying glass tilted left[EM]magnifying glass tilted left[EM]straight ruler[EM]straight ruler[EM]triangular ruler[EM]triangular ruler[EM],1.0,0,emoji_annotations_text,"[':magnifying_glass_tilted_left:', ':magnifying_glass_tilted_left:', ':straight_ruler:', ':straight_ruler:', ':triangular_ruler:', ':triangular_ruler:']"
2523,cool relation,[EM]COOL button[EM]pancakes[EM],0.5,1,baseline_text,"[':COOL_button:', ':pancakes:']"
1019,common housefly,[EM]face with thermometer[EM]dove[EM],0.5,1,baseline_text,"[':face_with_thermometer:', ':dove:']"
758,far journey,[EM]dashing away[EM]left luggage[EM],0.5,1,baseline_text,"[':dashing_away:', ':left_luggage:']"
2092,clear idea,[EM]rainbow[EM]light bulb[EM],0.5,1,baseline_text,"[':rainbow:', ':light_bulb:']"
694,short flight,[EM]tram car[EM]airplane[EM],0.5,1,baseline_text,"[':tram_car:', ':airplane:']"
1876,wrong assumption,[EM]hollow red circle[EM]thinking face[EM],0.5,1,baseline_text,"[':hollow_red_circle:', ':thinking_face:']"
436,dark undercurrent,[EM]new moon[EM]information[EM],0.5,1,baseline_text,"[':new_moon:', ':information:']"
2434,high risk,[EM]high voltage[EM]radioactive[EM],0.5,1,baseline_text,"[':high_voltage:', ':radioactive:']"
2362,high building,[EM]high voltage[EM]office building[EM],0.5,1,baseline_text,"[':high_voltage:', ':office_building:']"
1288,ample waistline,[EM]running shirt[EM],0.5,1,baseline_text,[':running_shirt:']
678,short money,[EM]tram car[EM]money bag[EM],0.5,1,baseline_text,"[':tram_car:', ':money_bag:']"
2714,ineffectual therapy,[EM]mouse face[EM]woman health worker medium-dark skin tone[EM],0.5,1,baseline_text,"[':mouse_face:', ':woman_health_worker_medium-dark_skin_tone:']"
794,far country,[EM]dashing away[EM]map of Japan[EM],0.5,1,baseline_text,"[':dashing_away:', ':map_of_Japan:']"
1472,low supply,[EM]speaker low volume[EM]electric plug[EM],0.5,1,baseline_text,"[':speaker_low_volume:', ':electric_plug:']"
2488,high point,[EM]high voltage[EM]index pointing up[EM],0.5,1,baseline_text,"[':high_voltage:', ':index_pointing_up:']"
742,short life,[EM]tram[EM]pensive face[EM],0.5,1,baseline_text,"[':tram:', ':pensive_face:']"
2226,deep cut,[EM]thinking face[EM]scissors[EM],0.5,1,baseline_text,"[':thinking_face:', ':scissors:']"
63,big group,[EM]grinning face[EM]reminder ribbon[EM],0.5,1,baseline_text,"[':grinning_face:', ':reminder_ribbon:']"
1628,critical shortage,[EM]unamused face[EM],0.5,1,baseline_text,[':unamused_face:']
871,dirty dish,[EM]factory[EM]satellite antenna[EM],0.5,1,baseline_text,"[':factory:', ':satellite_antenna:']"
2020,clear complexion,[EM]rainbow[EM]artist palette[EM],0.5,1,baseline_text,"[':rainbow:', ':artist_palette:']"
2883,dry climate,[EM]cloud with rain[EM]fish[EM],0.5,1,baseline_text,"[':cloud_with_rain:', ':fish:']"
2538,cool reception,[EM]COOL button[EM]bellhop bell[EM],0.5,1,baseline_text,"[':COOL_button:', ':bellhop_bell:']"
2950,foreign nation,[EM]sneezing face[EM]Mauritius[EM],0.5,1,baseline_text,"[':sneezing_face:', ':Mauritius:']"
820,average merit,[EM]unamused face[EM]trophy[EM],0.5,1,baseline_text,"[':unamused_face:', ':trophy:']"
1271,ample supply,[EM]electric plug[EM],0.5,1,baseline_text,[':electric_plug:']
599,short holiday,[EM]tram[EM]menorah[EM],0.5,1,baseline_text,"[':tram:', ':menorah:']"
134,big day,[EM]grinning face[EM]bouquet[EM],0.5,1,baseline_text,"[':grinning_face:', ':bouquet:']"
1695,thin soup,[EM]cocktail glass[EM]spoon[EM],0.5,1,baseline_text,"[':cocktail_glass:', ':spoon:']"
1428,cozy room,[EM]house with garden[EM]women’s room[EM],0.5,1,baseline_text,"[':house_with_garden:', ':women’s_room:']"
1324,remarkable sight,[EM]eyes[EM],0.5,1,baseline_text,[':eyes:']
2831,dry paint,[EM]cloud with rain[EM]artist palette[EM],0.5,1,baseline_text,"[':cloud_with_rain:', ':artist_palette:']"
2896,effective step,[EM]ambulance[EM]motor scooter[EM],0.5,1,baseline_text,"[':ambulance:', ':motor_scooter:']"
1402,dull glow,[EM]nerd face[EM]glowing star[EM],0.5,1,baseline_text,"[':nerd_face:', ':glowing_star:']"
154,hot doll,[EM]hot pepper[EM]Japanese dolls[EM],0.5,1,baseline_text,"[':hot_pepper:', ':Japanese_dolls:']"
254,hot temper,[EM]hot springs[EM]face with thermometer[EM],0.5,1,baseline_text,"[':hot_springs:', ':face_with_thermometer:']"
949,common procedure,[EM]face with thermometer[EM]chains[EM],0.5,1,baseline_text,"[':face_with_thermometer:', ':chains:']"
2766,constant lover,[EM]O button (blood type)[EM]red heart[EM],0.5,1,baseline_text,"[':O_button_(blood_type):', ':red_heart:']"
1990,warm coat,[EM]hot springs[EM]coat[EM],0.5,1,baseline_text,"[':hot_springs:', ':coat:']"
328,bright sun,[EM]bright button[EM]sun[EM],0.5,1,baseline_text,"[':bright_button:', ':sun:']"
2568,cool breeze,[EM]COOL button[EM]leaf fluttering in wind[EM],0.5,1,baseline_text,"[':COOL_button:', ':leaf_fluttering_in_wind:']"
1137,full auditorium,[EM]full moon[EM]person bouncing ball[EM],0.5,1,baseline_text,"[':full_moon:', ':person_bouncing_ball:']"
28,big expenditure,[EM]grinning face[EM]person in suit levitating[EM],0.1,2,semineg_text,"[':grinning_face:', ':person_in_suit_levitating:']"
3064,fresh scent,[EM]speaker high volume[EM]ghost[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':ghost:']"
1405,dull glow,[EM]nerd face[EM]cityscape at dusk[EM],0.1,2,semineg_text,"[':nerd_face:', ':cityscape_at_dusk:']"
2603,inadequate training,[EM]thermometer[EM]medical symbol[EM],0.1,2,semineg_text,"[':thermometer:', ':medical_symbol:']"
773,far side,[EM]OK button[EM]people wrestling[EM],0.1,2,semineg_text,"[':OK_button:', ':people_wrestling:']"
1620,critical temperature,[EM]unamused face[EM]radio button[EM],0.1,2,semineg_text,"[':unamused_face:', ':radio_button:']"
1534,low reservoir,[EM]speaker low volume[EM]sun[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':sun:']"
719,short month,[EM]tram[EM]pensive face[EM],0.1,2,semineg_text,"[':tram:', ':pensive_face:']"
2256,deep emotion,[EM]thinking face[EM]scissors[EM],0.1,2,semineg_text,"[':thinking_face:', ':scissors:']"
1954,warm room,[EM]hot springs[EM]coat[EM],0.1,2,semineg_text,"[':hot_springs:', ':coat:']"
2443,high risk,[EM][EM],0.1,2,semineg_text,[]
2386,high mountain,[EM]high voltage[EM]office building[EM],0.1,2,semineg_text,"[':high_voltage:', ':office_building:']"
600,short holiday,[EM]tram[EM]shallow pan of food[EM],0.1,2,semineg_text,"[':tram:', ':shallow_pan_of_food:']"
2205,deep trance,[EM]thinking face[EM]face screaming in fear[EM],0.1,2,semineg_text,"[':thinking_face:', ':face_screaming_in_fear:']"
2495,high point,[EM]high voltage[EM]office building[EM],0.1,2,semineg_text,"[':high_voltage:', ':office_building:']"
808,average people,[EM]dashing away[EM]left luggage[EM],0.1,2,semineg_text,"[':dashing_away:', ':left_luggage:']"
2354,high hope,[EM]high voltage[EM]index pointing up[EM],0.1,2,semineg_text,"[':high_voltage:', ':index_pointing_up:']"
888,dirty slum,[EM]factory[EM]flexed biceps[EM],0.1,2,semineg_text,"[':factory:', ':flexed_biceps:']"
368,bright room,[EM]new moon[EM]person in suit levitating[EM],0.1,2,semineg_text,"[':new_moon:', ':person_in_suit_levitating:']"
1093,heavy load,[EM]check mark[EM]anchor[EM],0.1,2,semineg_text,"[':check_mark:', ':anchor:']"
2848,dry land,[EM]cloud with rain[EM]fish[EM],0.1,2,semineg_text,"[':cloud_with_rain:', ':fish:']"
546,right answer,[EM]down-right arrow[EM]raised back of hand[EM],0.1,2,semineg_text,"[':down-right_arrow:', ':raised_back_of_hand:']"
2390,high mountain,[EM]high voltage[EM]index pointing up[EM],0.1,2,semineg_text,"[':high_voltage:', ':index_pointing_up:']"
2995,delicate china,[EM]sneezing face[EM]cityscape[EM],0.1,2,semineg_text,"[':sneezing_face:', ':cityscape:']"
938,dirty fighter,[EM]factory[EM]footprints[EM],0.1,2,semineg_text,"[':factory:', ':footprints:']"
1099,heavy load,[EM]full moon[EM]pensive face[EM],0.1,2,semineg_text,"[':full_moon:', ':pensive_face:']"
2558,cool room,[EM]disappointed face[EM]BACK arrow[EM],0.1,2,semineg_text,"[':disappointed_face:', ':BACK_arrow:']"
533,right decision,[EM]right arrow[EM]person raising hand[EM],0.1,2,semineg_text,"[':right_arrow:', ':person_raising_hand:']"
2217,deep sigh,[EM]thinking face[EM]frowning face with open mouth[EM],0.1,2,semineg_text,"[':thinking_face:', ':frowning_face_with_open_mouth:']"
535,right decision,[EM]backhand index pointing right[EM]motorway[EM],0.1,2,semineg_text,"[':backhand_index_pointing_right:', ':motorway:']"
2716,ineffectual therapy,[EM]rose[EM]play or pause button[EM],0.1,2,semineg_text,"[':rose:', ':play_or_pause_button:']"
2746,intelligent life,[EM]door[EM]upside-down face[EM],0.1,2,semineg_text,"[':door:', ':upside-down_face:']"
505,right hand,[EM]right arrow[EM]person raising hand[EM],0.1,2,semineg_text,"[':right_arrow:', ':person_raising_hand:']"
1822,wrong cheating,[EM]hollow red circle[EM]motorway[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':motorway:']"
217,hot topic,[EM]hot pepper[EM]cook[EM],0.1,2,semineg_text,"[':hot_pepper:', ':cook:']"
383,dark shadow,[EM]bright button[EM]crystal ball[EM],0.1,2,semineg_text,"[':bright_button:', ':crystal_ball:']"
1682,thin oil,[EM]cocktail glass[EM]spoon[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':spoon:']"
2062,clear air,[EM]rainbow[EM]glass of milk[EM],0.1,2,semineg_text,"[':rainbow:', ':glass_of_milk:']"
2665,domestic happiness,[EM]water buffalo[EM]worried face[EM],0.1,2,semineg_text,"[':water_buffalo:', ':worried_face:']"
1409,dull glow,[EM]house with garden[EM]women’s room[EM],0.1,2,semineg_text,"[':house_with_garden:', ':women’s_room:']"
2458,high opinion,[EM]high voltage[EM]thermometer[EM],0.1,2,semineg_text,"[':high_voltage:', ':thermometer:']"
1155,full attention,[EM]check mark[EM]fog[EM],0.1,2,semineg_text,"[':check_mark:', ':fog:']"
2075,clear case,[EM]rainbow[EM]artist palette[EM],0.1,2,semineg_text,"[':rainbow:', ':artist_palette:']"
350,bright dress,[EM]new moon[EM]person in suit levitating[EM],0.1,2,semineg_text,"[':new_moon:', ':person_in_suit_levitating:']"
2368,high building,[EM]high voltage[EM]office building[EM],0.1,2,semineg_text,"[':high_voltage:', ':office_building:']"
1921,warm greeting,[EM]tropical fish[EM]reminder ribbon[EM],0.1,2,semineg_text,"[':tropical_fish:', ':reminder_ribbon:']"
3092,fresh air,[EM]speaker high volume[EM]wastebasket[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':wastebasket:']"
1698,thin soup,[EM]cocktail glass[EM]left-right arrow[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':left-right_arrow:']"
876,dirty dish,[EM]factory[EM]money-mouth face[EM],0.1,2,semineg_text,"[':factory:', ':money-mouth_face:']"
797,far country,[EM]dashing away[EM]snow-capped mountain[EM],0.1,2,semineg_text,"[':dashing_away:', ':snow-capped_mountain:']"
1053,common parlance,[EM]face with thermometer[EM]dove[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':dove:']"
2885,dry climate,[EM]cloud with rain[EM]tractor[EM],0.1,2,semineg_text,"[':cloud_with_rain:', ':tractor:']"
1050,common parlance,[EM]face with thermometer[EM]tractor[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':tractor:']"
2812,internal sense,[EM]door[EM]timer clock[EM],0.1,2,semineg_text,"[':door:', ':timer_clock:']"
751,short life,[EM]tram[EM]closed book[EM],0.1,2,semineg_text,"[':tram:', ':closed_book:']"
2807,internal sense,[EM]dolphin[EM]pensive face[EM],0.1,2,semineg_text,"[':dolphin:', ':pensive_face:']"
836,average size,[EM]dashing away[EM]snow-capped mountain[EM],0.1,2,semineg_text,"[':dashing_away:', ':snow-capped_mountain:']"
10,big business,[EM]grinning face[EM]sad but relieved face[EM],0.1,2,semineg_text,"[':grinning_face:', ':sad_but_relieved_face:']"
2148,clear water,[EM]rainbow[EM]FREE button[EM],0.1,2,semineg_text,"[':rainbow:', ':FREE_button:']"
783,far trek,[EM]dashing away[EM]left luggage[EM],0.1,2,semineg_text,"[':dashing_away:', ':left_luggage:']"
1838,wrong way,[EM]hollow red circle[EM]hospital[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':hospital:']"
1710,thin air,[EM]cocktail glass[EM]oil drum[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':oil_drum:']"
2980,exotic cuisine,[EM]sneezing face[EM]Mauritius[EM],0.1,2,semineg_text,"[':sneezing_face:', ':Mauritius:']"
997,common nuisance,[EM]face with thermometer[EM]man[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':man:']"
2717,ineffectual therapy,[EM]water buffalo[EM]worried face[EM],0.1,2,semineg_text,"[':water_buffalo:', ':worried_face:']"
156,hot doll,[EM]hot pepper[EM]cook[EM],0.1,2,semineg_text,"[':hot_pepper:', ':cook:']"
1351,dull play,[EM]nerd face[EM]crying face[EM],0.1,2,semineg_text,"[':nerd_face:', ':crying_face:']"
2820,internal mechanism,[EM]dolphin[EM]pensive face[EM],0.1,2,semineg_text,"[':dolphin:', ':pensive_face:']"
2254,deep emotion,[EM]thinking face[EM]selfie light skin tone[EM],0.1,2,semineg_text,"[':thinking_face:', ':selfie_light_skin_tone:']"
1378,dull silver,[EM]nerd face[EM]play button[EM],0.1,2,semineg_text,"[':nerd_face:', ':play_button:']"
425,dark glass,[EM]new moon[EM]information[EM],0.1,2,semineg_text,"[':new_moon:', ':information:']"
954,common procedure,[EM]face with thermometer[EM]dove[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':dove:']"
333,bright sun,[EM]new moon[EM]calendar[EM],0.1,2,semineg_text,"[':new_moon:', ':calendar:']"
102,big city,[EM]grinning face[EM]reminder ribbon[EM],0.1,2,semineg_text,"[':grinning_face:', ':reminder_ribbon:']"
1098,heavy load,[EM]full moon[EM]glass of milk[EM],0.1,2,semineg_text,"[':full_moon:', ':glass_of_milk:']"
1767,thick cream,[EM]cocktail glass[EM]spoon[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':spoon:']"
1491,low cloud,[EM]speaker low volume[EM]office building[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':office_building:']"
241,hot merchandise,[EM]fire[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':fire:', ':anxious_face_with_sweat:']"
3051,fresh bread,[EM]speaker high volume[EM]ghost[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':ghost:']"
443,dark undercurrent,[EM]new moon[EM]wine glass[EM],0.1,2,semineg_text,"[':new_moon:', ':wine_glass:']"
1799,wrong paper,[EM]hollow red circle[EM]thinking face[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':thinking_face:']"
2172,clear-cut evidence,[EM]rainbow[EM]water buffalo[EM],0.1,2,semineg_text,"[':rainbow:', ':water_buffalo:']"
2555,cool room,[EM]COOL button[EM]pancakes[EM],0.1,2,semineg_text,"[':COOL_button:', ':pancakes:']"
3079,fresh lettuce,[EM]speaker high volume[EM]wastebasket[EM],0.1,2,semineg_text,"[':speaker_high_volume:', ':wastebasket:']"
1039,common man,[EM]face with thermometer[EM]dove[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':dove:']"
735,short story,[EM]tram[EM]pensive face[EM],0.1,2,semineg_text,"[':tram:', ':pensive_face:']"
81,big man,[EM]grinning face[EM]person in suit levitating[EM],0.1,2,semineg_text,"[':grinning_face:', ':person_in_suit_levitating:']"
3139,sound advice,[EM]woman tipping hand[EM]bread[EM],0.1,2,semineg_text,"[':woman_tipping_hand:', ':bread:']"
2874,dry greeting,[EM]cloud with rain[EM]fish[EM],0.1,2,semineg_text,"[':cloud_with_rain:', ':fish:']"
1940,warm debate,[EM]hot springs[EM]coat[EM],0.1,2,semineg_text,"[':hot_springs:', ':coat:']"
422,dark glass,[EM]bright button[EM]women’s room[EM],0.1,2,semineg_text,"[':bright_button:', ':women’s_room:']"
1877,wrong assumption,[EM]hollow red circle[EM]scroll[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':scroll:']"
1025,common housefly,[EM]face with thermometer[EM]man[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':man:']"
1955,warm room,[EM]hot springs[EM]ID button[EM],0.1,2,semineg_text,"[':hot_springs:', ':ID_button:']"
2116,clear explanation,[EM]rainbow[EM]glass of milk[EM],0.1,2,semineg_text,"[':rainbow:', ':glass_of_milk:']"
1225,little man,[EM]eyes[EM],0.1,2,semineg_text,[':eyes:']
1563,low furniture,[EM]speaker low volume[EM]foggy[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':foggy:']"
1383,dull silver,[EM]house with garden[EM]women’s room[EM],0.1,2,semineg_text,"[':house_with_garden:', ':women’s_room:']"
548,right answer,[EM]up-right arrow[EM]man[EM],0.1,2,semineg_text,"[':up-right_arrow:', ':man:']"
1524,low bow,[EM]speaker low volume[EM]label[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':label:']"
2611,inadequate staff,[EM]COOL button[EM]tropical drink[EM],0.1,2,semineg_text,"[':COOL_button:', ':tropical_drink:']"
2613,inadequate staff,[EM]COOL button[EM]bellhop bell[EM],0.1,2,semineg_text,"[':COOL_button:', ':bellhop_bell:']"
1922,warm greeting,[EM]desert[EM]expressionless face[EM],0.1,2,semineg_text,"[':desert:', ':expressionless_face:']"
298,hot forehead,[EM]hot springs[EM]person shrugging[EM],0.1,2,semineg_text,"[':hot_springs:', ':person_shrugging:']"
1184,full life,[EM]check mark[EM]credit card[EM],0.1,2,semineg_text,"[':check_mark:', ':credit_card:']"
1827,wrong cheating,[EM]hollow red circle[EM]mantelpiece clock[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':mantelpiece_clock:']"
1949,warm room,[EM]tropical fish[EM]reminder ribbon[EM],0.1,2,semineg_text,"[':tropical_fish:', ':reminder_ribbon:']"
2150,clear water,[EM]rainbow[EM]computer disk[EM],0.1,2,semineg_text,"[':rainbow:', ':computer_disk:']"
2475,high river,[EM]high voltage[EM]mountain[EM],0.1,2,semineg_text,"[':high_voltage:', ':mountain:']"
1821,wrong cheating,[EM]hollow red circle[EM]scroll[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':scroll:']"
2682,domestic chore,[EM]mouse face[EM]woman health worker medium-dark skin tone[EM],0.1,2,semineg_text,"[':mouse_face:', ':woman_health_worker_medium-dark_skin_tone:']"
1753,thick smoke,[EM]cocktail glass[EM]spoon[EM],0.1,2,semineg_text,"[':cocktail_glass:', ':spoon:']"
1533,low reservoir,[EM]speaker low volume[EM]foggy[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':foggy:']"
1495,low cloud,[EM]speaker low volume[EM]couch and lamp[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':couch_and_lamp:']"
964,common knowledge,[EM]face with thermometer[EM]chains[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':chains:']"
606,short holiday,[EM]tram[EM]calendar[EM],0.1,2,semineg_text,"[':tram:', ':calendar:']"
200,hot stove,[EM]hot springs[EM]oncoming fist[EM],0.1,2,semineg_text,"[':hot_springs:', ':oncoming_fist:']"
942,dirty fighter,[EM]factory[EM]money-mouth face[EM],0.1,2,semineg_text,"[':factory:', ':money-mouth_face:']"
851,dirty job,[EM]factory[EM]hospital[EM],0.1,2,semineg_text,"[':factory:', ':hospital:']"
438,dark undercurrent,[EM]bright button[EM]sun[EM],0.1,2,semineg_text,"[':bright_button:', ':sun:']"
2135,clear glass,[EM]rainbow[EM]water buffalo[EM],0.1,2,semineg_text,"[':rainbow:', ':water_buffalo:']"
2771,constant lover,[EM]door[EM]face with rolling eyes[EM],0.1,2,semineg_text,"[':door:', ':face_with_rolling_eyes:']"
2257,deep emotion,[EM]thinking face[EM]microphone[EM],0.1,2,semineg_text,"[':thinking_face:', ':microphone:']"
2937,foreign accent,[EM]sneezing face[EM]Mauritius[EM],0.1,2,semineg_text,"[':sneezing_face:', ':Mauritius:']"
1255,ample food,[EM]call me hand[EM]boy[EM],0.1,2,semineg_text,"[':call_me_hand:', ':boy:']"
160,hot doll,[EM]hot springs[EM]oncoming fist[EM],0.1,2,semineg_text,"[':hot_springs:', ':oncoming_fist:']"
1796,wrong paper,[EM]hollow red circle[EM]milky way[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':milky_way:']"
2389,high mountain,[EM][EM],0.1,2,semineg_text,[]
2957,foreign nation,[EM]fireworks[EM]shaved ice[EM],0.1,2,semineg_text,"[':fireworks:', ':shaved_ice:']"
634,short hair,[EM]aerial tramway[EM]factory[EM],0.1,2,semineg_text,"[':aerial_tramway:', ':factory:']"
100,big city,[EM]grinning face[EM]sad but relieved face[EM],0.1,2,semineg_text,"[':grinning_face:', ':sad_but_relieved_face:']"
1394,dull day,[EM]nerd face[EM]glowing star[EM],0.1,2,semineg_text,"[':nerd_face:', ':glowing_star:']"
2858,dry critique,[EM]cloud with rain[EM]artist palette[EM],0.1,2,semineg_text,"[':cloud_with_rain:', ':artist_palette:']"
2327,high forehead,[EM]high voltage[EM]bookmark[EM],0.1,2,semineg_text,"[':high_voltage:', ':bookmark:']"
2007,warm personality,[EM]desert[EM]expressionless face[EM],0.1,2,semineg_text,"[':desert:', ':expressionless_face:']"
1537,low reservoir,[EM]speaker low volume[EM]office building[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':office_building:']"
461,dark corner,[EM]new moon[EM]information[EM],0.1,2,semineg_text,"[':new_moon:', ':information:']"
1891,wrong time,[EM]hollow red circle[EM]scroll[EM],0.1,2,semineg_text,"[':hollow_red_circle:', ':scroll:']"
966,common knowledge,[EM]face with thermometer[EM]face with head-bandage[EM],0.1,2,semineg_text,"[':face_with_thermometer:', ':face_with_head-bandage:']"
1419,cozy nook,[EM]nerd face[EM]2nd place medal[EM],0.1,2,semineg_text,"[':nerd_face:', ':2nd_place_medal:']"
1579,critical illness,[EM]unamused face[EM]thermometer[EM],0.1,2,semineg_text,"[':unamused_face:', ':thermometer:']"
2859,dry critique,[EM]cloud with rain[EM]tractor[EM],0.1,2,semineg_text,"[':cloud_with_rain:', ':tractor:']"
1520,low bow,[EM]speaker low volume[EM]electric plug[EM],0.1,2,semineg_text,"[':speaker_low_volume:', ':electric_plug:']"
886,dirty slum,[EM]factory[EM]footprints[EM],0.1,2,semineg_text,"[':factory:', ':footprints:']"
1700,thin soup,[EM]goblin[EM]cigarette[EM],0.1,2,semineg_text,"[':goblin:', ':cigarette:']"
1307,puzzling statement,[EM]call me hand[EM]boy[EM],0.1,2,semineg_text,"[':call_me_hand:', ':boy:']"
313,bright future,[EM]bright button[EM]women’s room[EM],0.1,2,semineg_text,"[':bright_button:', ':women’s_room:']"
891,dirty slum,[EM]factory[EM]military medal[EM],0.1,2,semineg_text,"[':factory:', ':military_medal:']"
3007,delicate wing,[EM]sneezing face[EM]anxious face with sweat[EM],0.1,2,semineg_text,"[':sneezing_face:', ':anxious_face_with_sweat:']"
